gene_symbols,highly_variable,means,dispersions,dispersions_norm,mean,std
ENSG00000002745,1,0.014678292,3.4749815,1.2152176,0.0037355165,0.081726745
ENSG00000004660,1,0.06424528,4.7857175,2.68091,0.019369991,0.17312767
ENSG00000004799,1,0.055391256,3.717453,1.4863541,0.016153071,0.16094774
ENSG00000004939,1,0.011688179,3.7806075,1.5569749,0.0025285564,0.07124442
ENSG00000005102,1,0.016693752,4.692052,2.5761714,0.005688897,0.092284985
ENSG00000005249,1,0.17184995,3.8469136,1.6311198,0.03026584,0.26848215
ENSG00000005381,1,0.0103604505,3.7060354,1.4735868,0.0031621726,0.068792306
ENSG00000005961,1,0.1863931,3.8063278,1.5857359,0.029687932,0.28000775
ENSG00000006118,1,0.003591583,3.6358893,1.3951479,0.0005574266,0.03814225
ENSG00000007516,1,0.028136743,3.692941,1.4589444,0.0071125343,0.11166332
ENSG00000008118,1,0.00051047845,3.6038613,1.3593334,0.00010952533,0.014589121
ENSG00000008516,1,0.064092234,3.5637858,1.3145202,0.012368626,0.16729149
ENSG00000011304,1,0.5364523,3.7449152,1.5338877,0.21572454,0.5508857
ENSG00000012223,1,0.008431275,4.2284603,2.057773,0.0011815566,0.05522217
ENSG00000013016,1,0.06882571,3.5824406,1.3353806,0.015700003,0.177408
ENSG00000013288,1,0.25136456,4.3248296,2.1655357,0.06789488,0.3421274
ENSG00000019505,1,5.787578e-05,4.1625543,1.984076,7.643783e-06,0.0044367206
ENSG00000019582,1,3.320066,4.989456,2.8939466,1.6185812,1.8033471
ENSG00000025772,1,0.08265676,3.6726308,1.4362329,0.02878493,0.211368
ENSG00000030304,1,0.0056357062,3.5622513,1.3128045,0.0010431417,0.04838743
ENSG00000032444,1,0.20220962,3.5109813,1.2554733,0.070001684,0.3237287
ENSG00000035403,1,0.5669331,3.7052555,1.4771338,0.1715078,0.5589354
ENSG00000038358,1,0.16695413,3.581215,1.3340099,0.044067156,0.28209966
ENSG00000039600,1,0.0059226127,3.540517,1.2885007,0.0012300767,0.050256204
ENSG00000048342,1,0.062746756,3.489208,1.2311258,0.013678521,0.16724123
ENSG00000059915,1,0.07154089,3.4617615,1.2004344,0.013447146,0.1784941
ENSG00000064726,1,0.37387806,3.7890856,1.5970968,0.13582265,0.45397487
ENSG00000065150,1,0.30276737,3.6764562,1.4359211,0.09265061,0.38902748
ENSG00000065534,1,0.06026434,3.4167094,1.1500564,0.011498943,0.16585205
ENSG00000065618,1,0.0014508121,3.4727726,1.2127475,0.0003579281,0.025670825
ENSG00000066813,1,6.746931e-05,3.4690382,1.2085716,1.7278788e-05,0.0051029213
ENSG00000067842,1,0.0001470066,3.7049637,1.4723885,3.5622958e-05,0.007887696
ENSG00000070182,1,0.016237112,3.4445786,1.1812202,0.0034630895,0.08574457
ENSG00000071894,1,0.18876101,3.4270146,1.1615797,0.055051282,0.30661643
ENSG00000073111,1,0.037027415,3.4604795,1.199001,0.0106103895,0.13266113
ENSG00000073598,1,0.001228913,3.532078,1.2790639,0.0002869837,0.023371033
ENSG00000074370,1,0.52015907,3.5508869,1.2562279,0.17481013,0.5366635
ENSG00000075290,1,0.0023741915,3.478849,1.2195419,0.00044494026,0.03161486
ENSG00000075426,1,0.48671812,4.2196517,2.2132485,0.16140026,0.5137518
ENSG00000075624,1,3.930944,4.79212,1.2616985,3.0152,1.5876834
ENSG00000076351,1,0.013516643,3.6240857,1.3819488,0.0028201696,0.0764021
ENSG00000078114,1,0.01432422,3.4802954,1.2211596,0.0042326036,0.08421651
ENSG00000080603,1,0.3380688,3.4902291,1.1694252,0.097605705,0.41883
ENSG00000081041,1,0.18421948,3.5390942,1.2869096,0.03914573,0.2960243
ENSG00000082929,1,0.00013133386,4.236849,2.0671535,1.641933e-05,0.006902474
ENSG00000083622,1,7.854409e-05,3.7797399,1.5560045,1.886243e-05,0.005258259
ENSG00000084774,1,0.09977211,3.507273,1.2513263,0.026129795,0.21878071
ENSG00000085552,1,0.0021541957,3.523764,1.2697668,0.00037731882,0.030154448
ENSG00000087086,1,3.6031747,4.833225,2.293802,2.4592874,1.6405938
ENSG00000087245,1,0.009180808,3.554666,1.3043222,0.0021076216,0.06362856
ENSG00000088726,1,0.1661788,4.0395255,1.8465024,0.019689592,0.24787998
ENSG00000089597,1,0.29625136,3.508974,1.1962497,0.101329036,0.3952175
ENSG00000089847,1,0.010252605,3.450791,1.188167,0.0034714658,0.07328857
ENSG00000090316,1,0.28967598,3.6903615,1.4560598,0.100079164,0.39207053
ENSG00000090372,1,0.147282,3.5068715,1.2508776,0.042443614,0.26703757
ENSG00000090512,1,2.133143e-05,3.6678371,1.4308728,2.9522203e-06,0.0027498826
ENSG00000090621,1,0.4635678,3.8887696,1.7397473,0.18183811,0.50123286
ENSG00000092096,1,0.033644114,4.1624866,1.9840004,0.010235797,0.12619804
ENSG00000095303,1,0.16334382,3.9629216,1.7608424,0.030634694,0.2681306
ENSG00000096070,1,0.10195701,3.6771512,1.4412879,0.024681773,0.21381901
ENSG00000096696,1,0.015079421,3.5594034,1.3096198,0.0036822576,0.08418074
ENSG00000099875,1,0.3762751,4.0225325,1.9311652,0.11103229,0.42560098
ENSG00000100344,1,0.005850253,3.748872,1.5214877,0.0009266202,0.04744595
ENSG00000100385,1,0.50307876,3.5901577,1.3124256,0.16465303,0.53389037
ENSG00000100604,1,0.00022171816,3.5619483,1.3124655,3.763332e-05,0.009625511
ENSG00000100987,1,2.6556896e-05,3.4164886,1.1498095,5.0823915e-06,0.0033931646
ENSG00000101162,1,0.4511914,4.5549407,2.6930556,0.04623343,0.39293438
ENSG00000101200,1,0.0042088577,3.6041627,1.3596705,0.00087269186,0.043708578
ENSG00000101222,1,0.0004937168,3.6888332,1.454351,0.00010135972,0.014209316
ENSG00000101327,1,7.3425384e-05,4.322667,2.1631174,8.501174e-06,0.0046793544
ENSG00000101335,1,0.38887635,4.5746427,2.7212498,0.041476686,0.36269748
ENSG00000101850,1,0.01014845,3.542711,1.2909539,0.0016561605,0.06488492
ENSG00000101856,1,0.26698035,3.6784658,1.442758,0.06965915,0.3609782
ENSG00000101981,1,0.00013776244,3.8562098,1.641515,2.7294018e-05,0.007035346
ENSG00000102804,1,0.34077328,3.9610338,1.8431592,0.0792575,0.39565372
ENSG00000102837,1,0.0014780796,3.483868,1.2251544,0.00032297068,0.025484256
ENSG00000102962,1,0.0021557612,3.9761677,1.7756546,0.00034222333,0.029012917
ENSG00000103067,1,0.0056047575,3.5982358,1.3530431,0.0009378602,0.048050016
ENSG00000103335,1,0.18783917,3.6020527,1.357311,0.058160417,0.30830482
ENSG00000103549,1,0.29328698,3.5660942,1.3171015,0.086566575,0.38544205
ENSG00000103569,1,0.23241663,3.4499433,1.1872193,0.060140543,0.34278578
ENSG00000103888,1,0.0332548,3.407264,1.1394942,0.007616481,0.12273755
ENSG00000104267,1,0.08927189,3.4745126,1.2146932,0.019976122,0.20378591
ENSG00000104321,1,0.004298823,3.54302,1.2912996,0.00069313694,0.042160846
ENSG00000104331,1,0.12612602,3.4081602,1.1404963,0.03758238,0.24614833
ENSG00000104918,1,0.1818884,3.4646335,1.2036461,0.04729316,0.30448633
ENSG00000105205,1,0.009921829,5.233136,3.1812234,0.0010721947,0.050654702
ENSG00000105290,1,0.0027699748,3.9200854,1.712942,0.00053328736,0.033446826
ENSG00000105339,1,0.40532765,3.5388308,1.2389753,0.12864791,0.46837574
ENSG00000105426,1,0.07376637,3.525212,1.2713863,0.018089317,0.18679613
ENSG00000105429,1,0.025450284,3.557349,1.3073226,0.008060318,0.11230053
ENSG00000105464,1,0.0052971332,3.5674953,1.3186682,0.0015014523,0.048825264
ENSG00000105479,1,0.009127435,3.4108257,1.1434771,0.0023959118,0.06559774
ENSG00000105492,1,0.01900568,3.4413025,1.177557,0.004892747,0.09394456
ENSG00000105982,1,0.02890754,3.4510386,1.1884439,0.0064540557,0.1141528
ENSG00000106113,1,0.0010654625,3.4297042,1.1645874,0.00019513893,0.021467822
ENSG00000107317,1,0.6882239,4.602703,1.939442,0.09348553,0.5344042
ENSG00000107736,1,0.19679384,3.4669003,1.2061809,0.051036723,0.30839583
ENSG00000107798,1,0.3914061,3.871521,1.715064,0.14905488,0.46278107
ENSG00000108515,1,0.5215823,4.319177,2.3556721,0.06240014,0.44813782
ENSG00000108688,1,0.023142215,3.467049,1.206347,0.004739406,0.10268837
ENSG00000108691,1,0.05646778,3.7040944,1.4714165,0.010631696,0.15665202
ENSG00000108821,1,0.009882641,3.4738028,1.2138994,0.0026809357,0.06779268
ENSG00000108960,1,0.26718333,3.4293058,1.1641419,0.07308255,0.36756498
ENSG00000109272,1,0.15967387,4.0401864,1.8472416,0.020949643,0.245853
ENSG00000109471,1,0.04477675,6.4384146,4.528991,0.0021450333,0.07765077
ENSG00000109610,1,0.00014062789,3.9161553,1.7085472,1.7708438e-05,0.007052179
ENSG00000110484,1,3.0033936e-05,3.4307082,1.1657101,6.3045663e-06,0.0034657351
ENSG00000110514,1,0.46248612,3.8634803,1.7035575,0.13144849,0.48666978
ENSG00000110693,1,0.07956815,3.604431,1.3599703,0.016462889,0.18466051
ENSG00000111331,1,0.18709148,3.5515554,1.300844,0.053708497,0.30540654
ENSG00000111537,1,0.4970325,6.274134,5.1532674,0.065520145,0.37696072
ENSG00000111602,1,0.06457168,3.5269694,1.2733516,0.016881315,0.1741035
ENSG00000111644,1,0.31952623,4.4493456,2.5419466,0.036627278,0.3318965
ENSG00000111752,1,0.11218706,3.4934828,1.2359061,0.028614754,0.22851706
ENSG00000112115,1,0.00019571952,3.7159474,1.4846705,4.9768892e-05,0.009535121
ENSG00000112175,1,6.245676e-05,3.7543807,1.5276475,1.905438e-05,0.004807132
ENSG00000112658,1,0.0720004,3.786965,1.5640839,0.019503353,0.17814095
ENSG00000112837,1,5.1218252e-05,3.7318428,1.5024451,1.6627864e-05,0.004358523
ENSG00000113140,1,0.28544098,4.115936,1.931946,0.037471645,0.33077595
ENSG00000113520,1,0.019652016,4.917982,2.8288112,0.0014010536,0.06870849
ENSG00000113763,1,0.0064495024,3.5893018,1.3430527,0.0012053507,0.05226245
ENSG00000114867,1,0.56360406,3.630881,1.3707019,0.1799314,0.5583498
ENSG00000115009,1,0.1091747,5.3564296,3.3190928,0.012578037,0.17768975
ENSG00000115107,1,0.009242601,3.462878,1.201683,0.0027791404,0.06521407
ENSG00000115306,1,0.5841325,3.608691,1.3389473,0.19132012,0.5740268
ENSG00000115361,1,5.7064695e-05,3.4061735,1.1382749,1.7234934e-05,0.004869079
ENSG00000115590,1,0.33347532,4.2306404,2.2289736,0.057697996,0.38348144
ENSG00000115884,1,0.0025022023,3.5409791,1.2890174,0.0005800073,0.032820858
ENSG00000116745,1,0.00012832906,3.7827265,1.5593444,2.587961e-05,0.0070615388
ENSG00000116809,1,0.21864443,3.7282531,1.498431,0.07331746,0.3411409
ENSG00000116833,1,0.007424493,3.4977455,1.2406726,0.0018582704,0.05682774
ENSG00000117983,1,0.000877968,3.574834,1.3268747,0.00017134123,0.019241475
ENSG00000118298,1,0.004995867,3.598369,1.3531919,0.00078518764,0.04495
ENSG00000118369,1,0.038593125,3.8759525,1.6635916,0.0105030555,0.13544685
ENSG00000118785,1,0.0007987962,4.7140284,2.600746,0.00016696533,0.018091809
ENSG00000119318,1,0.537051,3.7563143,1.5502001,0.21275209,0.5584742
ENSG00000119508,1,0.4317464,3.5335734,1.231452,0.13037962,0.48594213
ENSG00000119514,1,0.03235163,3.5596952,1.3099461,0.008570125,0.12118251
ENSG00000119917,1,0.25055972,3.5875173,1.3410573,0.06675032,0.3530558
ENSG00000119922,1,0.2792229,3.8331616,1.6157421,0.06793623,0.36280143
ENSG00000120210,1,0.083866745,3.5423384,1.2905372,0.016735844,0.191871
ENSG00000120215,1,0.038801596,3.5847735,1.3379892,0.006470813,0.12695861
ENSG00000120440,1,0.0033856474,3.4098425,1.1423775,0.0008630009,0.03936566
ENSG00000120500,1,0.0034571239,3.5707867,1.3223488,0.00057158514,0.037951175
ENSG00000120539,1,0.21540262,3.5404677,1.2884454,0.049703605,0.3167264
ENSG00000120738,1,0.33182108,3.6310718,1.3709745,0.086306445,0.41311187
ENSG00000120885,1,0.39934245,4.1216536,2.0730107,0.0649101,0.40744445
ENSG00000121270,1,0.084270455,3.5657604,1.3167282,0.013748794,0.19090723
ENSG00000121807,1,0.047909934,3.9624364,1.7603,0.013469709,0.14597039
ENSG00000122733,1,0.00040584034,3.7818089,1.5583183,7.081688e-05,0.0125103975
ENSG00000123064,1,0.41829428,3.6259367,1.3636264,0.1412941,0.47271207
ENSG00000123384,1,0.3199259,3.544238,1.2467133,0.09226221,0.4076615
ENSG00000123500,1,0.0188976,3.4074104,1.1396581,0.0038727005,0.091327325
ENSG00000123689,1,0.54703826,4.19155,2.1730337,0.10033827,0.51477975
ENSG00000124102,1,0.0043065823,4.671343,2.553014,0.0004681475,0.03715603
ENSG00000124107,1,0.0061781197,3.9139907,1.7061269,0.001241416,0.04970509
ENSG00000124134,1,0.0009778927,3.423949,1.1581516,0.00016559874,0.020458078
ENSG00000124181,1,0.3838225,3.5915368,1.3143991,0.103179924,0.44497952
ENSG00000124491,1,0.28669968,3.963609,1.761611,0.056058533,0.35897976
ENSG00000124635,1,0.12924029,3.6199653,1.3773414,0.025553232,0.2393928
ENSG00000124657,1,0.007142249,3.959703,1.7572432,0.0009743123,0.051594555
ENSG00000125144,1,0.018150762,3.8370814,1.6201252,0.0035461446,0.08738851
ENSG00000125538,1,0.83129734,4.817664,2.1676857,0.13490845,0.60796064
ENSG00000125637,1,0.2746212,3.5006313,1.2438997,0.07924116,0.3728883
ENSG00000125657,1,0.04041635,3.8240132,1.605512,0.011813022,0.13598676
ENSG00000126259,1,0.000967476,3.8507965,1.6354618,0.000218566,0.020179369
ENSG00000126822,1,0.15810105,3.6353858,1.3945849,0.04300257,0.2768396
ENSG00000126838,1,0.40912923,3.6935687,1.4604095,0.10536489,0.4615256
ENSG00000126895,1,0.0013497487,3.5872688,1.3407794,0.0003237898,0.024495143
ENSG00000127318,1,0.0025130152,3.7834277,1.5601285,0.00048412706,0.032855105
ENSG00000127463,1,0.13153641,3.5414884,1.2895868,0.037512068,0.25286686
ENSG00000127920,1,0.4133338,4.465714,2.5653698,0.046242334,0.38197464
ENSG00000128052,1,7.987026e-05,3.522981,1.2688913,2.6690846e-05,0.0057549383
ENSG00000128159,1,0.18152408,3.5505323,1.2996999,0.051095713,0.2978725
ENSG00000128250,1,0.00019992325,3.6407003,1.4005277,3.524439e-05,0.008906437
ENSG00000128285,1,3.15262e-05,3.6141467,1.3708348,5.0450913e-06,0.0036162082
ENSG00000128322,1,0.0012101165,4.1317487,1.9496282,0.0003067103,0.022807697
ENSG00000128512,1,0.35592297,3.5125086,1.2013078,0.09171893,0.4323529
ENSG00000128710,1,9.1589296e-05,3.98176,1.781908,1.712562e-05,0.005639294
ENSG00000128918,1,0.09552556,3.9979594,1.8000225,0.019015687,0.19899002
ENSG00000129744,1,0.0001912934,3.429883,1.1647872,4.9450777e-05,0.009028809
ENSG00000130147,1,0.018261533,3.4694326,1.2090125,0.005360922,0.0919736
ENSG00000130167,1,0.01938352,3.5080037,1.2521436,0.0039535128,0.09131511
ENSG00000130203,1,0.002358282,3.6093512,1.3654726,0.0007060905,0.03344624
ENSG00000130294,1,0.0006103892,3.4128304,1.1457187,0.0001177379,0.015940554
ENSG00000130307,1,0.08895616,3.6702228,1.4335402,0.017145745,0.19340946
ENSG00000130309,1,0.20274515,5.1482577,3.0863106,0.06069704,0.30851007
ENSG00000130590,1,0.041387193,4.9619384,2.8779638,0.010971667,0.13276269
ENSG00000130812,1,0.019702649,3.53049,1.2772882,0.004142853,0.09251352
ENSG00000130985,1,0.3422707,3.4785924,1.1527725,0.11255292,0.42131373
ENSG00000131055,1,0.00022441329,3.5636406,1.3143579,5.177486e-05,0.009781058
ENSG00000131473,1,0.27715003,3.4115405,1.1442764,0.086770676,0.37921342
ENSG00000131899,1,0.04040256,3.4430757,1.1795396,0.012128755,0.13680184
ENSG00000131914,1,0.00071349536,3.5270514,1.2734432,0.00014337676,0.017427575
ENSG00000132003,1,0.05481608,3.5096302,1.2539624,0.014342254,0.1586703
ENSG00000132382,1,0.20351966,3.7013388,1.4683348,0.05177581,0.31017444
ENSG00000132464,1,0.0007906924,3.4203672,1.1541466,0.00015602299,0.018588139
ENSG00000132465,1,0.50535554,5.0525093,3.40509,0.085526444,0.45223543
ENSG00000132622,1,0.002963691,3.4351108,1.1706332,0.00056214613,0.035681512
ENSG00000133069,1,0.027486613,3.4417706,1.1780802,0.007158512,0.114712514
ENSG00000133105,1,0.011313668,3.7096806,1.4776628,0.001671578,0.06726513
ENSG00000133742,1,0.060520306,4.2467275,2.0782003,0.009830957,0.1506651
ENSG00000134200,1,0.0002951431,3.783746,1.5604844,4.17834e-05,0.010741472
ENSG00000134321,1,0.13912398,3.851811,1.6365962,0.03201869,0.24594462
ENSG00000135100,1,0.0011552658,3.420344,1.1541207,0.00025104798,0.021965068
ENSG00000135220,1,3.1628835e-05,3.5065339,1.2504998,5.783595e-06,0.00341361
ENSG00000135473,1,0.1236143,3.5501444,1.2992662,0.03267815,0.24285027
ENSG00000136068,1,0.2491158,3.4730086,1.2130113,0.076711036,0.36252695
ENSG00000136826,1,0.42662194,3.5545368,1.2614512,0.13324131,0.4860995
ENSG00000136859,1,0.001604541,3.4839175,1.2252098,0.00032525093,0.026492745
ENSG00000137040,1,0.18752366,3.4192448,1.1528915,0.054749187,0.30794054
ENSG00000137166,1,0.04467058,3.5085013,1.2526999,0.012361773,0.14414573
ENSG00000137507,1,0.008827599,3.4133875,1.1463418,0.0022965155,0.06457658
ENSG00000137634,1,0.00046150817,3.622692,1.3803905,6.825337e-05,0.013566598
ENSG00000137801,1,0.888496,5.663285,2.6556883,0.13366604,0.6035441
ENSG00000137841,1,0.41037714,3.8309176,1.6569595,0.109456584,0.4511399
ENSG00000138061,1,0.20756182,3.8450162,1.6289982,0.05299499,0.31785992
ENSG00000138617,1,0.2356097,3.528094,1.274609,0.064597316,0.3413413
ENSG00000138623,1,0.035660163,3.6215198,1.3790796,0.009705533,0.12854823
ENSG00000138722,1,0.037702225,3.4595597,1.1979723,0.00785861,0.1321778
ENSG00000138772,1,0.022470754,3.4452393,1.181959,0.004268375,0.10081435
ENSG00000139626,1,0.5399452,4.112697,2.0601935,0.20525144,0.54982316
ENSG00000139780,1,0.00017442534,3.4397063,1.175772,3.189228e-05,0.008528005
ENSG00000139908,1,0.005972712,3.5378494,1.2855177,0.0011761147,0.050687198
ENSG00000139998,1,0.029282143,3.4456284,1.1823941,0.0070335446,0.11496286
ENSG00000140105,1,0.5439593,3.4880726,1.1663389,0.17428404,0.56065536
ENSG00000140107,1,0.00063321576,3.4967299,1.2395369,0.000120987665,0.016368888
ENSG00000140287,1,0.0036610004,3.8365283,1.6195067,0.0006584083,0.03851236
ENSG00000140829,1,0.31716147,3.8068776,1.6225575,0.09680087,0.40815493
ENSG00000140945,1,0.012795472,3.4803221,1.2211893,0.0036563147,0.07408515
ENSG00000141456,1,0.21184078,3.535126,1.2824723,0.0643951,0.3271896
ENSG00000141577,1,0.050211906,3.4423838,1.1787659,0.014073378,0.15465336
ENSG00000141579,1,0.0050006863,3.4175987,1.1510508,0.0009683164,0.04651857
ENSG00000141699,1,0.27637523,3.5455682,1.2941489,0.100207224,0.3867765
ENSG00000141744,1,0.0031631286,3.4751062,1.215357,0.0009831747,0.040418893
ENSG00000141956,1,0.09685604,5.046156,2.972138,0.023823272,0.20361747
ENSG00000141965,1,0.11265905,3.8470485,1.6312708,0.034741692,0.22976294
ENSG00000142178,1,0.30615893,3.9807494,1.8713726,0.09025778,0.3789367
ENSG00000142513,1,0.0011193698,3.5133824,1.2581581,0.00021517045,0.021636797
ENSG00000142530,1,0.033133548,3.637457,1.3969008,0.005295475,0.1165934
ENSG00000142798,1,0.0071116886,3.5133119,1.2580792,0.0022603597,0.059055243
ENSG00000143184,1,0.13899073,4.7296596,2.618225,0.029401267,0.23997205
ENSG00000143185,1,0.2404858,4.214728,2.0424173,0.06721001,0.3500545
ENSG00000143546,1,2.5320113,5.7042036,1.8065301,0.4931205,1.3322866
ENSG00000144057,1,0.00016387794,3.5262327,1.2725275,6.3039945e-05,0.008616518
ENSG00000144488,1,0.001057247,3.4659572,1.2051263,0.0003230718,0.022452662
ENSG00000145536,1,0.0018036375,3.479936,1.2207575,0.0005521836,0.029583996
ENSG00000145721,1,0.021988884,3.5777333,1.3301167,0.00456278,0.098580554
ENSG00000145730,1,0.54206854,3.5059779,1.191962,0.20892857,0.5772389
ENSG00000145824,1,0.00043257166,3.5797799,1.3324052,0.00016464927,0.014356519
ENSG00000146049,1,0.00024031362,4.0486813,1.8567405,2.6326852e-05,0.008818542
ENSG00000146122,1,0.030867366,3.7443726,1.5164561,0.008023813,0.12228832
ENSG00000146197,1,0.0068248943,3.463421,1.2022904,0.00145143,0.054596934
ENSG00000146521,1,3.6630467e-05,4.210861,2.0380938,8.985882e-06,0.0033506642
ENSG00000146858,1,0.008278963,3.5076306,1.2517262,0.0019684387,0.061858896
ENSG00000147206,1,0.010580993,4.0413327,1.8485233,0.001286928,0.061115995
ENSG00000147896,1,0.00028675716,3.7050452,1.4724796,6.685552e-05,0.011458873
ENSG00000148346,1,0.056706227,4.0024366,1.805029,0.007989516,0.1484217
ENSG00000149115,1,0.025312735,3.6211543,1.378671,0.006085613,0.10653944
ENSG00000149260,1,0.015735464,3.9053643,1.6964806,0.005123014,0.09088724
ENSG00000149428,1,0.24896081,3.933534,1.7279804,0.060669772,0.33766258
ENSG00000149480,1,0.35090473,3.6956072,1.4633267,0.09683319,0.41936937
ENSG00000149503,1,0.09262814,3.7153368,1.4839878,0.020763572,0.20372371
ENSG00000149516,1,0.0025830783,3.6546342,1.416109,0.0006011857,0.033320215
ENSG00000149534,1,0.0010088413,3.6585073,1.42044,0.00019359514,0.020446608
ENSG00000149564,1,0.09556162,3.5622654,1.3128202,0.016006999,0.20334092
ENSG00000149575,1,0.00022554773,3.9471085,1.7431598,6.10576e-05,0.009465489
ENSG00000149658,1,0.12968709,3.4278002,1.1624582,0.037767924,0.24822572
ENSG00000150681,1,0.28528765,4.166599,1.9885986,0.054312088,0.34242782
ENSG00000150967,1,0.16815348,3.478549,1.2192067,0.033121023,0.2809932
ENSG00000151079,1,0.0004967885,3.6423185,1.4023371,0.000100823076,0.014423447
ENSG00000151164,1,0.051921897,3.5468817,1.2956176,0.010024691,0.14960825
ENSG00000151176,1,0.13740651,3.4073246,1.1395619,0.04113265,0.2608144
ENSG00000151388,1,0.0012187427,3.6241996,1.3820764,0.0003663392,0.022793738
ENSG00000151651,1,0.37276763,3.4688673,1.1388558,0.13269924,0.45122972
ENSG00000151789,1,0.019976914,3.4337943,1.1691608,0.004321818,0.09443298
ENSG00000152348,1,0.9920798,4.8863745,1.915108,0.14783134,0.62698644
ENSG00000152430,1,0.0037316447,3.8277836,1.6097283,0.00067756034,0.038964372
ENSG00000152767,1,0.03417135,3.4394987,1.1755396,0.0065929927,0.122519486
ENSG00000152977,1,0.00019756246,3.4866285,1.2282414,4.997668e-05,0.008745337
ENSG00000153446,1,0.0021496895,3.4383464,1.1742512,0.00045920198,0.030744314
ENSG00000153822,1,0.00035358875,3.4491193,1.1862979,9.902968e-05,0.012557443
ENSG00000154146,1,0.73886675,5.039702,2.403443,0.09589388,0.5126599
ENSG00000154319,1,0.021097997,3.480218,1.2210729,0.005057804,0.09756202
ENSG00000154734,1,0.019595584,3.466374,1.2055923,0.004864049,0.09580761
ENSG00000155980,1,0.01790898,3.6487591,1.4095391,0.0030905886,0.08598667
ENSG00000156265,1,0.23805404,3.6217055,1.3792874,0.057909805,0.33637443
ENSG00000156345,1,0.012951196,3.834358,1.61708,0.0043954765,0.080886886
ENSG00000156453,1,0.01455092,3.6696332,1.432881,0.00349939,0.080222115
ENSG00000156689,1,0.0019336018,3.4660277,1.205205,0.0003516451,0.028758597
ENSG00000156983,1,0.20901385,3.729323,1.4996275,0.050721597,0.31168887
ENSG00000157404,1,0.01112717,3.5011337,1.2444613,0.002666784,0.07173324
ENSG00000157551,1,0.070296146,3.7687292,1.5436924,0.012850982,0.17019418
ENSG00000157766,1,0.0021277063,3.5439932,1.2923878,0.00060478545,0.03153776
ENSG00000157999,1,0.0038260452,3.589157,1.3428911,0.0006840085,0.04009109
ENSG00000158106,1,0.038172826,3.6460478,1.4065073,0.013052268,0.13990092
ENSG00000158109,1,0.12891798,3.4248252,1.1591315,0.03694107,0.24978675
ENSG00000158406,1,0.08222911,5.2517576,3.2020464,0.017686823,0.17862426
ENSG00000158578,1,0.0655269,3.931189,1.7253584,0.007275409,0.15304613
ENSG00000158615,1,0.41573986,3.5250971,1.2193221,0.14183682,0.476031
ENSG00000158805,1,0.39085725,4.403434,2.4762456,0.1201861,0.4444659
ENSG00000159189,1,0.022001885,4.121967,1.93869,0.0036276272,0.09365379
ENSG00000159399,1,0.110527106,3.532983,1.2800759,0.03427939,0.23558344
ENSG00000160180,1,0.00013085577,3.4774542,1.2179824,3.027592e-05,0.007632608
ENSG00000160294,1,0.4138784,3.658456,1.4101623,0.11238939,0.45890284
ENSG00000160401,1,0.03508402,3.677911,1.4421376,0.004788362,0.117620446
ENSG00000160716,1,0.00085565576,3.4657085,1.204848,0.00015693625,0.019246671
ENSG00000160791,1,0.023104029,3.8836632,1.672214,0.0063855397,0.102485105
ENSG00000160796,1,0.2769981,3.4755933,1.2159015,0.07851904,0.376133
ENSG00000160838,1,0.0014581007,3.4070425,1.1392465,0.00022086261,0.02491408
ENSG00000160882,1,0.0006053352,3.6778076,1.4420218,7.328776e-05,0.015077379
ENSG00000160883,1,0.13757841,3.4512784,1.1887122,0.04147879,0.26081216
ENSG00000161682,1,0.00065966445,3.495735,1.2384243,0.00018111621,0.016957475
ENSG00000161791,1,0.13247189,3.5575507,1.3075479,0.035697367,0.25156173
ENSG00000161835,1,0.40986267,3.83545,1.6634454,0.104792714,0.45101586
ENSG00000161911,1,0.24407792,4.0041647,1.806961,0.030022291,0.30517322
ENSG00000162267,1,0.00048584063,3.4821994,1.2232885,7.046333e-05,0.01417603
ENSG00000162366,1,0.05106393,3.6819365,1.446639,0.0080891345,0.14535753
ENSG00000162456,1,6.0520357e-05,3.507102,1.2511352,1.3075516e-05,0.005067307
ENSG00000162510,1,0.025281172,3.6176615,1.3747652,0.0052585443,0.1044164
ENSG00000162592,1,0.010047149,3.8861897,1.6750392,0.0013917221,0.062134266
ENSG00000162614,1,0.09467428,3.6590571,1.4210548,0.021549221,0.20622899
ENSG00000162669,1,0.09768346,4.1341605,1.9523252,0.012940724,0.19409852
ENSG00000162722,1,0.11376047,3.887421,1.6764159,0.020214155,0.21991223
ENSG00000162747,1,0.07404084,3.9972973,1.7992821,0.0097985985,0.16319878
ENSG00000162775,1,0.20978916,3.464015,1.2029544,0.05849984,0.32247183
ENSG00000162913,1,0.012534791,3.6894336,1.4550222,0.002861318,0.07383922
ENSG00000163145,1,0.016799124,3.4219244,1.1558877,0.003978902,0.08715683
ENSG00000163218,1,3.6182173e-05,4.5728683,2.4428976,4.859837e-06,0.0031030944
ENSG00000163421,1,0.091378435,3.5187306,1.2641387,0.025195234,0.2113632
ENSG00000163467,1,0.020749127,3.7485201,1.5210941,0.0033632263,0.09011423
ENSG00000163554,1,0.0017860702,3.4778574,1.2184331,0.00037419272,0.0279701
ENSG00000163734,1,0.122005485,4.2227316,2.0513675,0.01964863,0.21948482
ENSG00000163736,1,1.5102807,6.2816215,1.3794894,0.102997124,0.6362833
ENSG00000163737,1,0.6946008,5.3617067,2.7453444,0.058267042,0.44813514
